Channel 1,Channel 2
21.4097,20.8848
21.4091,20.8846
21.4097,20.8850
21.4103,20.8838
21.4109,20.8842
21.4113,20.8844
21.4099,20.8850
21.4107,20.8836
21.4107,20.8836
21.4101,20.8840
21.4107,20.8842
21.4103,20.8840
21.4111,20.8836
21.4107,20.8844
21.4107,20.8836
21.4107,20.8824
21.4105,20.8834
21.4097,20.8834
21.4103,20.8836
21.4101,20.8842
21.4105,20.8828
21.4105,20.8836
21.4095,20.8842
21.4109,20.8836
21.4105,20.8832
21.4111,20.8844
21.4105,20.8838
21.4107,20.8842
21.4109,20.8832
21.4111,20.8840
21.4115,20.8840
21.4095,20.8830
21.4103,20.8840
21.4103,20.8840
21.4101,20.8840
21.4111,20.8840
21.4111,20.8834
21.4105,20.8836
21.4109,20.8834
21.4122,20.8838
21.4115,20.8842
21.4118,20.8850
21.4109,20.8842
21.4111,20.8834
21.4089,20.8834
21.4089,20.8834
21.4089,20.8844
21.4081,20.8846
21.4073,20.8840
21.4075,20.8836
21.4087,20.8826
21.4095,20.8834
21.4087,20.8846
21.4099,20.8836
21.4097,20.8828
21.4099,20.8836
21.4109,20.8836
21.4105,20.8836
21.4097,20.8830
21.4097,20.8832
21.4095,20.8828
21.4097,20.8838
21.4101,20.8832
21.4101,20.8830
21.4105,20.8832
21.4109,20.8840
21.4105,20.8828
21.4111,20.8844
21.4103,20.8832
21.4105,20.8838
21.4109,20.8838
21.4091,20.8830
21.4115,20.8842
21.4124,20.8842
21.4140,20.8834
21.4130,20.8840
21.4140,20.8840
21.4136,20.8836
21.4134,20.8842
21.4144,20.8838
21.4154,20.8844
21.4162,20.8844
21.4154,20.8850
21.4160,20.8844
21.4162,20.8842
21.4164,20.8840
21.4166,20.8830
21.4166,20.8832
21.4172,20.8852
21.4178,20.8840
21.4182,20.8836
21.4192,20.8832
21.4174,20.8836
21.4186,20.8840
21.4180,20.8828
21.4192,20.8838
21.4196,20.8840
21.4204,20.8838
21.4196,20.8830
21.4210,20.8832
21.4208,20.8838
21.4206,20.8840
21.4204,20.8824
21.4210,20.8842
21.4214,20.8838
21.4212,20.8838
21.4214,20.8846
21.4210,20.8838
21.4208,20.8832
21.4210,20.8830
21.4208,20.8832
21.4208,20.8836
21.4198,20.8844
21.4208,20.8834
21.4208,20.8838
21.4204,20.8832
21.4206,20.8832
21.4216,20.8850
21.4214,20.8838
21.4214,20.8838
21.4216,20.8844
21.4224,20.8844
21.4210,20.8836
21.4220,20.8838
21.4226,20.8844
21.4230,20.8848
21.4222,20.8836
21.4226,20.8844
21.4240,20.8842
21.4240,20.8840
21.4232,20.8838
21.4240,20.8834
21.4234,20.8840
21.4240,20.8836
21.4234,20.8836
21.4245,20.8842
21.4242,20.8832
21.4230,20.8832
21.4242,20.8834
21.4238,20.8832
21.4228,20.8842
21.4230,20.8832
21.4245,20.8832
21.4226,20.8826
21.4218,20.8838
21.4232,20.8830
21.4232,20.8826
21.4224,20.8828
21.4242,20.8840
21.4238,20.8828
21.4240,20.8836
21.4240,20.8838
21.4238,20.8840
21.4245,20.8832
21.4236,20.8842
21.4238,20.8836
21.4240,20.8838
21.4240,20.8838
21.4234,20.8832
21.4238,20.8838
21.4242,20.8834
21.4242,20.8838
21.4247,20.8834
21.4247,20.8834
21.4251,20.8834
21.4247,20.8832
21.4249,20.8822
21.4255,20.8836
21.4251,20.8836
21.4267,20.8838
21.4263,20.8828
21.4259,20.8842
21.4263,20.8834
21.4265,20.8836
21.4265,20.8830
21.4273,20.8826
21.4267,20.8828
21.4279,20.8832
21.4279,20.8834
21.4285,20.8828
21.4291,20.8838
21.4285,20.8832
21.4287,20.8832
21.4287,20.8834
21.4283,20.8836
21.4287,20.8844
21.4283,20.8838
21.4283,20.8838
21.4275,20.8834
21.4275,20.8844
21.4277,20.8838
21.4271,20.8844
21.4281,20.8836
21.4283,20.8840
21.4283,20.8830
21.4279,20.8842
21.4273,20.8836
21.4273,20.8828
21.4275,20.8834
21.4275,20.8846
21.4273,20.8840
21.4267,20.8838
21.4271,20.8830
21.4265,20.8844
21.4265,20.8842
21.4265,20.8848
21.4261,20.8836
21.4269,20.8836
21.4267,20.8838
21.4257,20.8838
21.4271,20.8846
21.4265,20.8840
21.4263,20.8834
21.4255,20.8836
21.4253,20.8838
21.4257,20.8840
21.4249,20.8844
21.4265,20.8842
21.4263,20.8836
21.4253,20.8830
21.4257,20.8836
21.4257,20.8832
21.4255,20.8838
21.4263,20.8834
21.4265,20.8838
21.4267,20.8836
21.4269,20.8836
21.4267,20.8844
21.4257,20.8838
21.4271,20.8836
21.4263,20.8840
21.4273,20.8842
21.4277,20.8826
21.4273,20.8838
21.4275,20.8838
21.4265,20.8834
21.4273,20.8832
21.4269,20.8836
21.4265,20.8838
21.4267,20.8838
21.4275,20.8834
21.4273,20.8834
21.4275,20.8830
21.4277,20.8840
21.4277,20.8834
21.4273,20.8828
21.4277,20.8834
21.4271,20.8838
21.4271,20.8846
21.4267,20.8850
21.4265,20.8848
21.4259,20.8848
21.4255,20.8836
21.4255,20.8836
21.4247,20.8838
21.4240,20.8852
21.4236,20.8834
21.4212,20.8842
21.4212,20.8846
21.4206,20.8844
21.4206,20.8840
21.4204,20.8844
21.4196,20.8838
21.4192,20.8838
21.4196,20.8850
21.4184,20.8844
21.4188,20.8850
21.4184,20.8860
21.4190,20.8848
21.4192,20.8846
21.4200,20.8850
21.4198,20.8846
21.4212,20.8838
21.4206,20.8858
21.4198,20.8846
21.4202,20.8840
21.4210,20.8844
21.4206,20.8844
21.4210,20.8846
21.4210,20.8842
21.4214,20.8842
21.4226,20.8846
21.4222,20.8838
21.4218,20.8842
21.4222,20.8836
21.4234,20.8836
21.4228,20.8842
21.4220,20.8844
21.4224,20.8842
21.4226,20.8842
21.4222,20.8844
21.4208,20.8838
21.4198,20.8842
21.4202,20.8832
21.4182,20.8840
21.4182,20.8828
21.4172,20.8840
21.4156,20.8844
21.4156,20.8846
21.4152,20.8844
21.4140,20.8844
21.4136,20.8844
21.4136,20.8848
21.4134,20.8846
21.4132,20.8846
21.4140,20.8852
21.4136,20.8842
21.4132,20.8838
21.4136,20.8848
21.4130,20.8852
21.4132,20.8842
21.4130,20.8852
21.4128,20.8844
21.4130,20.8844
21.4113,20.8850
21.4113,20.8850
21.4113,20.8846
21.4109,20.8848
21.4113,20.8846
21.4120,20.8850
21.4109,20.8844
21.4109,20.8842
21.4103,20.8846
21.4095,20.8850
21.4087,20.8848
21.4089,20.8850
21.4085,20.8844
21.4085,20.8844
21.4077,20.8840
21.4087,20.8848
21.4081,20.8842
21.4081,20.8838
21.4085,20.8848
21.4081,20.8840
21.4091,20.8846
21.4093,20.8846
21.4101,20.8844
21.4095,20.8838
21.4095,20.8846
21.4097,20.8850
21.4103,20.8838
21.4113,20.8844
21.4115,20.8842
21.4124,20.8844
21.4115,20.8850
21.4118,20.8840
21.4113,20.8842
21.4120,20.8838
21.4113,20.8838
21.4124,20.8844
21.4122,20.8848
21.4130,20.8856
21.4120,20.8840
21.4126,20.8844
21.4120,20.8844
21.4132,20.8850
21.4136,20.8852
21.4132,20.8842
21.4136,20.8846
21.4136,20.8838
21.4132,20.8840
21.4128,20.8852
21.4128,20.8836
21.4136,20.8838
21.4134,20.8844
21.4142,20.8838
21.4144,20.8844
21.4150,20.8836
21.4132,20.8842
21.4134,20.8838
21.4126,20.8852
21.4120,20.8846
21.4118,20.8846
21.4111,20.8842
21.4115,20.8850
21.4120,20.8848
21.4105,20.8848
21.4105,20.8852
21.4107,20.8850
21.4105,20.8844
21.4111,20.8848
21.4107,20.8852
21.4101,20.8842
21.4113,20.8848
21.4111,20.8842
21.4101,20.8842
21.4107,20.8850
21.4118,20.8844
21.4103,20.8846
21.4124,20.8846
21.4111,20.8848
21.4120,20.8858
21.4120,20.8836
21.4120,20.8850
21.4122,20.8846
21.4128,20.8842
21.4134,20.8840
21.4136,20.8836
21.4136,20.8838
21.4152,20.8832
21.4160,20.8842
21.4158,20.8844
21.4160,20.8846
21.4156,20.8850
21.4160,20.8836
21.4166,20.8838
21.4154,20.8834
21.4150,20.8840
21.4146,20.8830
21.4164,20.8838
21.4162,20.8836
21.4168,20.8832
21.4168,20.8836
21.4174,20.8834
21.4164,20.8840
21.4180,20.8832
21.4178,20.8844
21.4182,20.8842
21.4176,20.8838
21.4184,20.8842
21.4198,20.8842
21.4182,20.8836
21.4182,20.8834
21.4192,20.8832
21.4192,20.8830
21.4198,20.8832
21.4208,20.8838
21.4212,20.8838
21.4212,20.8832
21.4208,20.8838
21.4216,20.8838
21.4214,20.8830
21.4216,20.8836
21.4216,20.8836
21.4220,20.8834
21.4220,20.8832
21.4220,20.8832
21.4226,20.8826
21.4214,20.8840
21.4226,20.8826
21.4236,20.8832
21.4236,20.8842
21.4236,20.8834
21.4242,20.8834
21.4240,20.8834
21.4249,20.8838
21.4245,20.8842
21.4251,20.8834
21.4263,20.8834
21.4267,20.8832
21.4271,20.8838
21.4279,20.8836
21.4275,20.8834
21.4265,20.8836
21.4279,20.8840
21.4273,20.8826
21.4287,20.8836
21.4283,20.8836
21.4287,20.8832
21.4303,20.8830
21.4295,20.8830
21.4299,20.8830
21.4303,20.8832
21.4305,20.8830
21.4311,20.8836
21.4317,20.8832
21.4323,20.8842
21.4321,20.8832
21.4329,20.8836
21.4329,20.8836
21.4331,20.8830
21.4337,20.8832
21.4343,20.8832
21.4347,20.8828
21.4349,20.8834
21.4351,20.8838
21.4369,20.8832
21.4380,20.8836
21.4376,20.8828
21.4386,20.8834
21.4404,20.8832
21.4396,20.8828
21.4404,20.8836
21.4406,20.8838
21.4400,20.8834
21.4412,20.8824
21.4408,20.8836
21.4418,20.8836
21.4416,20.8840
21.4420,20.8834
21.4432,20.8834
21.4428,20.8836
21.4424,20.8842
21.4434,20.8830
21.4444,20.8832
21.4442,20.8832
21.4452,20.8830
21.4454,20.8828
21.4480,20.8838
21.4503,20.8834
21.4511,20.8834
21.4511,20.8828
21.4511,20.8824
21.4511,20.8842
21.4535,20.8834
21.4553,20.8832
21.4571,20.8826
21.4567,20.8824
21.4559,20.8828
21.4547,20.8842
21.4541,20.8836
21.4537,20.8828
21.4551,20.8824
21.4547,20.8826
21.4555,20.8826
21.4557,20.8842
21.4555,20.8820
21.4571,20.8820
21.4591,20.8828
21.4607,20.8830
21.4626,20.8824
21.4611,20.8832
21.4617,20.8830
21.4609,20.8826
21.4605,20.8820
21.4607,20.8828
21.4609,20.8822
21.4615,20.8836
21.4623,20.8826
21.4611,20.8830
21.4613,20.8830
21.4632,20.8824
21.4638,20.8832
21.4646,20.8832
21.4648,20.8820
21.4644,20.8820
21.4644,20.8832
21.4646,20.8818
21.4648,20.8826
21.4648,20.8822
21.4650,20.8822
21.4662,20.8826
21.4664,20.8822
21.4662,20.8822
21.4674,20.8820
21.4670,20.8820
21.4674,20.8830
21.4680,20.8822
21.4680,20.8820
21.4680,20.8818
21.4684,20.8824
21.4676,20.8822
21.4694,20.8818
21.4692,20.8828
21.4690,20.8828
21.4700,20.8826
21.4700,20.8822
21.4702,20.8818
21.4712,20.8818
21.4716,20.8818
21.4712,20.8830
21.4724,20.8824
21.4728,20.8822
21.4726,20.8810
21.4732,20.8816
21.4728,20.8818
21.4744,20.8812
21.4746,20.8822
21.4750,20.8816
21.4746,20.8822
21.4753,20.8818
21.4753,20.8822
21.4761,20.8820
21.4753,20.8820
21.4765,20.8828
21.4765,20.8818
21.4767,20.8828
21.4775,20.8824
21.4769,20.8820
21.4775,20.8816
21.4769,20.8822
21.4773,20.8818
21.4787,20.8820
21.4785,20.8828
21.4785,20.8824
21.4781,20.8820
21.4799,20.8820
21.4795,20.8820
21.4779,20.8814
21.4797,20.8820
21.4793,20.8820
21.4801,20.8820
21.4795,20.8820
21.4803,20.8828
21.4803,20.8818
21.4799,20.8824
21.4801,20.8828
21.4813,20.8820
21.4815,20.8824
21.4831,20.8822
21.4825,20.8828
21.4827,20.8822
21.4825,20.8824
21.4839,20.8820
21.4835,20.8830
21.4831,20.8826
21.4841,20.8814
21.4833,20.8820
21.4845,20.8822
21.4843,20.8818
21.4853,20.8832
21.4857,20.8816
21.4857,20.8816
21.4865,20.8824
21.4869,20.8816
21.4869,20.8820
21.4861,20.8814
21.4857,20.8812
21.4861,20.8818
21.4867,20.8822
21.4865,20.8820
21.4863,20.8814
21.4859,20.8822
21.4853,20.8820
21.4865,20.8814
21.4859,20.8822
21.4861,20.8810
21.4857,20.8820
21.4863,20.8816
21.4873,20.8802
21.4865,20.8822
21.4863,20.8814
21.4867,20.8832
21.4861,20.8822
21.4871,20.8822
21.4859,20.8818
21.4859,20.8814
21.4861,20.8828
21.4873,20.8818
21.4865,20.8822
21.4863,20.8818
21.4877,20.8820
21.4892,20.8820
21.4875,20.8820
21.4896,20.8810
21.4904,20.8810
21.4932,20.8818
21.4944,20.8806
21.4952,20.8814
21.4946,20.8816
21.4940,20.8808
21.4932,20.8812
21.4922,20.8808
21.4928,20.8816
21.4926,20.8810
21.4922,20.8820
21.4934,20.8818
21.4946,20.8824
21.4948,20.8822
21.4950,20.8820
21.4944,20.8826
21.4944,20.8820
21.4946,20.8822
21.4952,20.8818
21.4950,20.8826
21.4958,20.8824
21.4950,20.8822
21.4950,20.8812
21.4958,20.8808
21.4950,20.8822
21.4956,20.8818
21.4954,20.8816
21.4960,20.8816
21.4964,20.8820
21.4964,20.8812
21.4966,20.8814
21.4964,20.8814
21.4962,20.8826
21.4962,20.8822
21.4956,20.8818
21.4964,20.8814
21.4966,20.8808
21.4968,20.8816
21.4970,20.8808
21.4972,20.8808
21.4976,20.8806
21.4986,20.8810
21.4986,20.8797
21.4986,20.8810
21.4980,20.8808
21.4974,20.8814
21.4982,20.8804
21.4978,20.8806
21.4982,20.8806
21.4976,20.8818
21.4974,20.8797
21.4986,20.8814
21.5000,20.8806
21.5000,20.8806
21.5009,20.8810
21.5005,20.8814
21.5007,20.8808
21.5002,20.8820
21.5013,20.8814
21.5019,20.8814
21.5017,20.8804
21.5033,20.8804
21.5039,20.8808
21.5055,20.8812
21.5049,20.8816
21.5055,20.8808
21.5045,20.8802
21.5051,20.8810
21.5071,20.8797
21.5085,20.8804
21.5091,20.8802
21.5091,20.8797
21.5085,20.8806
21.5085,20.8802
21.5079,20.8795
21.5069,20.8804
21.5073,20.8806
21.5073,20.8812
21.5079,20.8797
21.5089,20.8812
21.5077,20.8806
21.5077,20.8806
21.5077,20.8806
21.5071,20.8814
21.5083,20.8806
21.5093,20.8795
21.5101,20.8799
21.5097,20.8804
21.5095,20.8806
21.5109,20.8810
21.5109,20.8806
21.5101,20.8797
21.5105,20.8814
21.5107,20.8804
21.5107,20.8799
21.5103,20.8791
21.5107,20.8808
21.5099,20.8797
21.5099,20.8797
21.5117,20.8799
21.5101,20.8797
21.5119,20.8799
21.5117,20.8804
21.5123,20.8804
21.5127,20.8810
21.5142,20.8806
21.5134,20.8808
21.5142,20.8802
21.5142,20.8797
21.5136,20.8793
21.5125,20.8812
21.5129,20.8797
21.5129,20.8797
21.5131,20.8793
21.5140,20.8795
21.5144,20.8797
21.5142,20.8791
21.5158,20.8804
21.5158,20.8799
21.5158,20.8793
21.5164,20.8795
21.5160,20.8799
21.5162,20.8806
21.5154,20.8802
21.5156,20.8791
21.5154,20.8795
21.5160,20.8812
21.5160,20.8795
21.5144,20.8789
21.5158,20.8804
21.5168,20.8802
21.5152,20.8795
21.5164,20.8791
21.5164,20.8799
21.5166,20.8793
21.5160,20.8797
21.5168,20.8797
21.5176,20.8797
21.5170,20.8799
21.5178,20.8806
21.5180,20.8789
21.5176,20.8804
21.5188,20.8797
21.5200,20.8802
21.5210,20.8799
21.5222,20.8797
21.5216,20.8787
21.5214,20.8802
21.5220,20.8793
21.5230,20.8785
21.5252,20.8793
21.5273,20.8791
21.5285,20.8789
21.5281,20.8804
21.5277,20.8799
21.5271,20.8795
21.5256,20.8789
21.5258,20.8789
21.5258,20.8787
21.5269,20.8791
21.5256,20.8793
21.5267,20.8797
21.5271,20.8791
21.5254,20.8795
21.5250,20.8787
21.5261,20.8793
21.5261,20.8791
21.5261,20.8781
21.5258,20.8785
21.5269,20.8795
21.5269,20.8789
21.5277,20.8797
21.5281,20.8797
21.5289,20.8793
21.5277,20.8789
21.5271,20.8791
21.5273,20.8791
21.5271,20.8802
21.5277,20.8797
21.5269,20.8793
21.5279,20.8791
21.5285,20.8793
21.5283,20.8791
21.5273,20.8791
21.5287,20.8795
21.5285,20.8795
21.5285,20.8785
21.5285,20.8793
21.5287,20.8789
21.5289,20.8793
21.5293,20.8799
21.5299,20.8791
21.5291,20.8791
21.5295,20.8797
21.5295,20.8789
21.5301,20.8791
21.5299,20.8793
21.5289,20.8783
21.5297,20.8791
21.5295,20.8789
21.5303,20.8791
21.5311,20.8793
21.5315,20.8791
21.5309,20.8785
21.5317,20.8787
21.5309,20.8789
21.5325,20.8797
21.5321,20.8787
21.5325,20.8787
21.5319,20.8789
21.5317,20.8785
21.5327,20.8787
21.5331,20.8783
21.5323,20.8783
21.5331,20.8795
21.5333,20.8781
21.5337,20.8785
21.5347,20.8787
21.5359,20.8789
21.5361,20.8787
21.5369,20.8787
21.5359,20.8787
21.5361,20.8787
21.5367,20.8789
21.5363,20.8785
21.5345,20.8781
21.5347,20.8779
21.5351,20.8785
21.5343,20.8779
21.5343,20.8775
21.5355,20.8791
21.5361,20.8783
21.5359,20.8781
21.5365,20.8775
21.5363,20.8781
21.5365,20.8787
21.5367,20.8787
21.5359,20.8781
21.5361,20.8777
21.5363,20.8787
21.5367,20.8785
21.5363,20.8791
21.5371,20.8779
21.5381,20.8787
21.5375,20.8789
21.5379,20.8793
21.5377,20.8787
21.5390,20.8777
21.5396,20.8787
21.5404,20.8779
21.5406,20.8779
21.5410,20.8781
21.5414,20.8781
21.5420,20.8787
21.5418,20.8787
21.5408,20.8775
21.5412,20.8779
21.5420,20.8787
21.5410,20.8781
21.5428,20.8779
21.5412,20.8775
21.5424,20.8781
21.5434,20.8785
21.5430,20.8777
21.5436,20.8791
21.5432,20.8783
21.5424,20.8779
21.5432,20.8781
21.5426,20.8785
21.5428,20.8775
21.5430,20.8779
21.5432,20.8777
21.5432,20.8779
21.5434,20.8797
21.5438,20.8791
21.5440,20.8783
21.5444,20.8783
21.5444,20.8779
21.5432,20.8779
21.5450,20.8783
21.5440,20.8775
21.5444,20.8783
21.5448,20.8779
21.5452,20.8775
21.5452,20.8779
21.5454,20.8785
21.5454,20.8785
21.5448,20.8779
21.5454,20.8777
21.5448,20.8779
21.5458,20.8777
21.5472,20.8775
21.5466,20.8775
21.5468,20.8777
21.5482,20.8775
21.5468,20.8779
21.5478,20.8779
21.5486,20.8773
21.5484,20.8775
21.5480,20.8771
21.5486,20.8781
21.5490,20.8777
21.5494,20.8771
21.5482,20.8785
21.5488,20.8763
21.5482,20.8773
21.5488,20.8779
21.5498,20.8775
21.5496,20.8773
21.5500,20.8773
21.5514,20.8785
21.5512,20.8771
21.5506,20.8767
21.5510,20.8767
21.5517,20.8771
21.5508,20.8763
21.5510,20.8769
21.5523,20.8769
21.5514,20.8771
21.5519,20.8779
21.5504,20.8773
21.5504,20.8771
21.5510,20.8767
21.5514,20.8779
21.5519,20.8779
21.5523,20.8765
21.5525,20.8763
21.5533,20.8771
21.5523,20.8775
21.5529,20.8769
21.5535,20.8773
21.5529,20.8773
21.5537,20.8775
21.5541,20.8775
21.5535,20.8769
21.5529,20.8777
21.5537,20.8775
21.5535,20.8775
21.5543,20.8763
21.5543,20.8763
21.5537,20.8767
21.5537,20.8779
21.5553,20.8769
21.5543,20.8775
21.5551,20.8765
21.5539,20.8767
21.5553,20.8769
21.5553,20.8767
21.5563,20.8765
21.5573,20.8767
21.5575,20.8773
21.5567,20.8765
21.5569,20.8773
21.5563,20.8771
21.5569,20.8763
21.5573,20.8769
21.5573,20.8773
21.5585,20.8769
21.5581,20.8763
21.5587,20.8767
21.5585,20.8769
21.5603,20.8769
21.5595,20.8769
21.5597,20.8767
21.5601,20.8761
21.5589,20.8761
21.5595,20.8759
21.5601,20.8763
21.5607,20.8771
21.5611,20.8769
21.5613,20.8767
21.5609,20.8767
21.5613,20.8771
21.5619,20.8765
21.5623,20.8769
21.5627,20.8765
21.5629,20.8767
21.5625,20.8769
21.5625,20.8761
21.5629,20.8763
21.5621,20.8755
21.5625,20.8771
21.5646,20.8775
21.5654,20.8765
21.5664,20.8771
21.5678,20.8767
21.5678,20.8773
21.5678,20.8767
21.5674,20.8769
21.5676,20.8773
21.5682,20.8763
21.5672,20.8769
21.5672,20.8757
21.5672,20.8771
21.5670,20.8771
21.5676,20.8769
21.5674,20.8771
21.5672,20.8769
21.5674,20.8771
21.5686,20.8769
21.5682,20.8765
21.5686,20.8767
21.5682,20.8773
21.5692,20.8771
21.5692,20.8775
21.5696,20.8765
21.5696,20.8769
21.5698,20.8761
21.5694,20.8767
21.5696,20.8771
21.5700,20.8769
21.5704,20.8767
21.5700,20.8767
21.5704,20.8765
21.5698,20.8763
21.5698,20.8763
21.5702,20.8773
21.5710,20.8749
21.5696,20.8755
21.5700,20.8763
21.5708,20.8755
21.5706,20.8757
21.5710,20.8763
21.5706,20.8769
21.5708,20.8759
21.5716,20.8761
21.5710,20.8763
21.5712,20.8759
21.5712,20.8765
21.5716,20.8757
21.5704,20.8761
21.5706,20.8773
21.5688,20.8763
21.5700,20.8771
21.5704,20.8769
21.5696,20.8763
21.5714,20.8769
21.5734,20.8761
21.5726,20.8771
21.5724,20.8767
21.5746,20.8767
21.5752,20.8769
21.5744,20.8763
21.5740,20.8771
21.5740,20.8765
21.5750,20.8767
21.5760,20.8761
21.5779,20.8789
21.5789,20.8773
21.5785,20.8767
21.5783,20.8763
21.5789,20.8761
21.5777,20.8761
21.5783,20.8761
21.5785,20.8751
21.5769,20.8777
21.5777,20.8775
21.5773,20.8767
21.5771,20.8753
21.5754,20.8759
21.5760,20.8769
21.5766,20.8757
21.5781,20.8775
21.5787,20.8761
21.5783,20.8759
21.5781,20.8763
21.5764,20.8755
21.5773,20.8759
21.5777,20.8767
21.5771,20.8763
21.5775,20.8769
21.5769,20.8769
21.5762,20.8757
21.5762,20.8749
21.5766,20.8759
21.5771,20.8761
21.5766,20.8761
21.5766,20.8761
21.5769,20.8755
21.5766,20.8767
21.5779,20.8767
21.5775,20.8767
21.5777,20.8769
21.5771,20.8759
21.5773,20.8773
21.5777,20.8761
21.5773,20.8759
21.5785,20.8767
21.5783,20.8767
21.5785,20.8759
21.5783,20.8761
21.5795,20.8759
21.5791,20.8763
21.5799,20.8759
21.5797,20.8769
21.5809,20.8765
21.5807,20.8761
21.5809,20.8761
21.5819,20.8763
21.5829,20.8759
21.5825,20.8757
21.5823,20.8757
21.5825,20.8755
21.5825,20.8769
21.5827,20.8751
21.5813,20.8761
21.5827,20.8761
21.5819,20.8763
21.5811,20.8753
21.5803,20.8759
21.5811,20.8747
21.5817,20.8751
21.5811,20.8759
21.5807,20.8759
21.5823,20.8759
21.5823,20.8767
21.5831,20.8763
21.5823,20.8757
21.5833,20.8759
21.5829,20.8759
21.5827,20.8761
21.5829,20.8763
21.5823,20.8753
21.5827,20.8765
21.5839,20.8753
21.5873,20.8753
21.5849,20.8763
21.5853,20.8753
21.5843,20.8759
21.5839,20.8749
21.5833,20.8753
21.5835,20.8759
21.5841,20.8757
21.5843,20.8749
21.5839,20.8757
21.5849,20.8761
21.5845,20.8751
21.5845,20.8749
21.5851,20.8749
21.5845,20.8741
21.5843,20.8749
21.5845,20.8749
21.5833,20.8753
21.5827,20.8749
21.5835,20.8751
21.5827,20.8757
21.5803,20.8751
21.5797,20.8749
21.5809,20.8763
21.5805,20.8755
21.5807,20.8763
21.5799,20.8751
21.5797,20.8757
21.5799,20.8759
21.5795,20.8757
21.5799,20.8759
21.5805,20.8761
21.5809,20.8757
21.5801,20.8759
21.5789,20.8753
21.5801,20.8761
21.5789,20.8755
21.5793,20.8759
21.5795,20.8755
21.5795,20.8763
21.5793,20.8751
21.5785,20.8749
21.5787,20.8753
21.5787,20.8757
21.5783,20.8751
21.5783,20.8757
21.5777,20.8753
21.5779,20.8757
21.5777,20.8759
21.5779,20.8761
21.5764,20.8757
21.5769,20.8759
21.5769,20.8751
21.5769,20.8761
21.5760,20.8753
21.5758,20.8743
21.5758,20.8743
21.5760,20.8753
21.5766,20.8749
21.5764,20.8745
21.5766,20.8749
21.5771,20.8749
21.5769,20.8753
21.5766,20.8753
21.5750,20.8753
21.5750,20.8749
21.5758,20.8749
21.5748,20.8749
21.5748,20.8751
21.5746,20.8763
21.5756,20.8751
21.5748,20.8751
21.5742,20.8751
21.5746,20.8757
21.5734,20.8759
21.5730,20.8751
21.5724,20.8749
21.5724,20.8749
21.5712,20.8759
21.5722,20.8755
21.5718,20.8753
21.5704,20.8757
21.5690,20.8757
21.5684,20.8759
21.5674,20.8749
21.5678,20.8759
21.5674,20.8753
21.5664,20.8749
21.5658,20.8757
21.5654,20.8753
21.5646,20.8755
21.5650,20.8757
21.5641,20.8753
21.5635,20.8755
21.5635,20.8759
21.5635,20.8761
21.5621,20.8765
21.5631,20.8753
21.5617,20.8761
21.5621,20.8765
21.5623,20.8751
21.5619,20.8761
21.5611,20.8751
21.5613,20.8751
21.5615,20.8751
21.5615,20.8753
21.5611,20.8765
21.5611,20.8755
21.5609,20.8757
21.5609,20.8757
21.5611,20.8753
21.5611,20.8765
21.5615,20.8763
21.5611,20.8755
21.5609,20.8761
21.5613,20.8763
21.5609,20.8765
21.5605,20.8757
21.5599,20.8757
21.5589,20.8753
21.5597,20.8753
21.5589,20.8751
21.5583,20.8753
21.5585,20.8759
21.5585,20.8757
21.5587,20.8747
21.5573,20.8749
21.5583,20.8743
21.5573,20.8745
21.5567,20.8763
21.5553,20.8755
21.5561,20.8751
21.5551,20.8755
21.5543,20.8749
21.5539,20.8761
21.5529,20.8751
21.5533,20.8753
21.5527,20.8757
21.5506,20.8759
21.5517,20.8759
21.5519,20.8763
21.5514,20.8753
21.5512,20.8755
21.5504,20.8755
21.5502,20.8767
21.5498,20.8757
21.5508,20.8757
21.5496,20.8765
21.5490,20.8759
21.5490,20.8757
21.5484,20.8763
21.5482,20.8757
21.5476,20.8765
21.5478,20.8763
21.5472,20.8761
21.5474,20.8751
21.5474,20.8753
21.5472,20.8757
21.5460,20.8753
21.5468,20.8763
21.5464,20.8761
21.5460,20.8767
21.5468,20.8759
21.5462,20.8757
21.5458,20.8757
21.5454,20.8763
21.5452,20.8763
21.5462,20.8755
21.5452,20.8757
21.5438,20.8755
21.5440,20.8755
21.5442,20.8751
21.5434,20.8749
21.5434,20.8757
21.5426,20.8757
21.5426,20.8757
21.5438,20.8755
21.5428,20.8767
21.5432,20.8765
21.5422,20.8759
21.5418,20.8761
21.5416,20.8763
21.5400,20.8759
21.5402,20.8757
21.5396,20.8761
21.5383,20.8763
21.5369,20.8759
21.5357,20.8761
21.5341,20.8763
21.5339,20.8759
21.5337,20.8763
21.5345,20.8767
21.5341,20.8753
21.5333,20.8759
21.5331,20.8775
21.5345,20.8767
21.5343,20.8767
21.5345,20.8769
21.5347,20.8765
21.5327,20.8759
21.5337,20.8767
21.5337,20.8775
21.5337,20.8771
21.5309,20.8767
21.5309,20.8759
21.5301,20.8771
21.5289,20.8765
21.5285,20.8775
21.5277,20.8759
21.5267,20.8769
21.5244,20.8771
21.5236,20.8765
21.5226,20.8773
21.5220,20.8765
21.5232,20.8773
21.5236,20.8773
21.5242,20.8767
21.5240,20.8777
21.5250,20.8777
21.5240,20.8773
21.5240,20.8761
21.5248,20.8769
21.5246,20.8763
21.5234,20.8769
21.5246,20.8771
21.5254,20.8769
21.5252,20.8777
21.5246,20.8765
